timestamp,outdoor_temp_c,wind_speed_ms,occupancy,electricity_kwh,gas_kwh,indoor_temp_c,boiler_on,outdoor_temp_c_obs,wind_speed_ms_obs,occupancy_obs,electricity_kwh_obs,gas_kwh_obs,indoor_temp_c_obs
2024-06-06 10:30,13.75,5.1,0,0.04125,0.08,15.575,0,14.201,4.53,0,0.04173,0.079519,15.635
2024-06-06 11:00,14.2,5.19,0,0.04125,0.08,15.568,0,14.082,4.82,0,0.041076,0.078059,15.162
2024-06-06 11:30,14.55,5.38,0,0.04125,0.08,15.562,0,14.075,6.42,0,0.041158,0.080477,15.506
2024-06-06 12:00,14.9,5.56,0,0.04125,0.08,15.56,0,14.711,6.0,0,0.041149,0.080483,15.709
2024-06-06 12:30,15.25,5.78,0,0.04125,0.08,15.561,0,15.237,5.4,0,0.041062,0.079829,15.646
2024-06-06 13:00,15.6,6.0,0,0.04125,0.08,15.6,0,15.718,5.4,0,0.041207,0.079581,15.4
2024-06-06 13:30,15.55,6.25,0,0.04125,0.08,15.602,0,15.773,5.6,0,0.041124,0.079959,15.946
2024-06-06 14:00,15.5,6.5,0,0.04125,0.08,15.604,0,15.429,6.21,0,0.041174,0.080839,15.509
2024-06-06 14:30,15.1,6.6,0,0.04125,0.08,15.603,0,14.823,7.94,0,0.041086,0.079504,15.397
2024-06-06 15:00,14.7,6.69,0,0.04125,0.08,15.599,0,15.126,7.11,0,0.041174,0.08105,15.732
2024-06-06 15:30,14.65,6.5,0,0.04125,0.08,15.595,0,14.808,6.5,0,0.041465,0.080199,15.831
2024-06-06 16:00,14.6,6.31,0,0.04125,0.08,15.59,0,14.118,6.67,0,0.041108,0.078546,15.67
2024-06-06 16:30,14.2,6.26,0,0.04125,0.08,15.582,0,14.268,6.46,0,0.04109,0.079847,15.594
2024-06-06 17:00,13.8,6.22,0,0.04125,0.08,15.571,0,13.808,5.33,0,0.041188,0.080217,15.416
2024-06-06 17:30,13.5,5.97,1,0.16625,0.08,15.566,0,13.503,6.65,1,0.166279,0.079582,15.671
2024-06-06 18:00,13.2,5.72,1,0.04125,0.08,15.551,0,13.327,5.83,1,0.041361,0.079014,15.734
2024-06-06 18:30,12.75,5.22,1,1.41625,0.08,15.624,0,12.403,4.57,1,1.424109,0.079278,15.503
2024-06-06 19:00,12.3,4.72,1,1.54125,0.08,15.702,0,12.362,4.85,1,1.531643,0.080469,16.01
2024-06-06 19:30,11.65,4.42,1,0.04125,0.08,15.673,0,11.851,4.8,1,0.041374,0.081011,15.545
2024-06-06 20:00,11.0,4.11,1,0.04125,0.08,15.64,0,10.822,4.81,1,0.041162,0.079135,15.618
2024-06-06 20:30,10.6,4.26,1,1.09125,0.08,15.675,0,11.228,4.77,1,1.086263,0.079606,15.789
2024-06-06 21:00,10.2,4.42,1,0.97875,0.08,15.698,0,10.79,5.35,1,0.983624,0.080006,15.776
2024-06-06 21:30,10.05,4.92,1,1.91625,0.08,15.783,0,10.138,4.75,1,1.904739,0.080229,15.756
2024-06-06 22:00,9.9,5.42,1,0.97875,0.08,15.804,0,9.632,5.08,1,0.974814,0.080095,15.46
2024-06-06 22:30,9.75,5.46,1,0.04125,0.08,15.76,0,9.954,5.01,1,0.041049,0.08128,16.099
2024-06-06 23:00,9.6,5.5,1,1.29125,0.08,15.799,0,9.606,4.81,1,1.28246,0.080704,15.835
2024-06-06 23:30,9.45,5.13,1,0.04125,0.08,15.753,0,9.713,4.87,1,0.041471,0.080702,16.195
2024-06-07 00:00,9.3,4.75,1,0.04125,0.08,15.707,0,9.548,5.31,1,0.040814,0.079875,15.793
2024-06-07 00:30,9.4,4.49,1,0.04125,0.08,15.661,0,9.244,4.0,1,0.041498,0.079717,15.597
2024-06-07 01:00,9.5,4.22,1,0.04125,0.08,15.617,0,9.013,3.58,1,0.041253,0.080758,15.9
2024-06-07 01:30,9.3,4.08,1,0.04125,0.08,15.571,0,9.104,3.92,1,0.041152,0.078564,15.095
2024-06-07 02:00,9.1,3.94,1,0.04125,0.08,15.524,0,9.168,4.7,1,0.041048,0.08053,15.706
2024-06-07 02:30,8.95,3.81,1,0.04125,0.08,15.477,0,9.141,4.49,1,0.041499,0.080268,15.754
2024-06-07 03:00,8.8,3.67,1,0.04125,0.08,15.428,0,8.579,3.41,1,0.04088,0.078879,15.501
2024-06-07 03:30,8.7,3.64,1,0.04125,0.08,15.38,0,8.404,3.01,1,0.041132,0.079399,15.152
2024-06-07 04:00,8.6,3.61,1,1.29125,0.08,15.414,0,8.386,3.52,1,1.283053,0.079194,15.345
2024-06-07 04:30,9.05,3.57,1,0.04125,0.08,15.368,0,8.701,3.25,1,0.041508,0.078912,15.218
2024-06-07 05:00,9.5,3.53,1,0.04125,0.08,15.326,0,9.53,3.11,1,0.041148,0.080956,15.412
2024-06-07 05:30,10.15,3.6,1,0.04125,0.08,15.289,0,10.27,3.94,1,0.041318,0.080206,15.282
2024-06-07 06:00,10.8,3.67,1,0.04125,0.08,15.258,0,10.33,4.23,1,0.04147,0.079457,15.481
2024-06-07 06:30,11.2,4.0,1,0.04125,0.08,15.229,0,11.096,4.1,1,0.041259,0.080645,15.479
2024-06-07 07:00,11.6,4.33,1,0.874583,0.08,15.26,0,11.142,4.4,1,0.875316,0.079481,15.258
2024-06-07 07:30,12.0,4.51,1,0.874583,0.08,15.293,0,12.334,3.84,1,0.880056,0.080835,15.361
2024-06-07 08:00,12.4,4.69,1,0.874583,0.08,15.33,0,13.004,4.46,1,0.871585,0.07956,15.327
2024-06-07 08:30,12.95,5.44,0,0.04125,0.08,15.314,0,12.942,6.21,0,0.041307,0.080718,14.913
2024-06-07 09:00,13.5,6.19,0,0.04125,0.08,15.303,0,13.323,5.91,0,0.041498,0.078153,15.234
2024-06-07 09:30,13.75,6.78,0,0.04125,0.08,15.294,0,14.282,7.42,0,0.041449,0.079932,15.224
2024-06-07 10:00,14.0,7.36,0,0.04125,0.08,15.287,0,14.164,7.45,0,0.041359,0.080145,15.148
2024-06-07 10:30,13.95,7.4,0,0.04125,0.08,15.279,0,14.41,7.43,0,0.041298,0.079908,15.223
2024-06-07 11:00,13.9,7.44,0,0.04125,0.08,15.272,0,13.927,7.22,0,0.041568,0.079138,15.011
2024-06-07 11:30,14.4,7.44,0,0.04125,0.08,15.268,0,14.539,7.87,0,0.041314,0.080642,15.432
2024-06-07 12:00,14.9,7.44,0,0.04125,0.08,15.268,0,15.059,8.08,0,0.041483,0.079769,14.928
2024-06-07 12:30,15.15,7.14,0,0.04125,0.08,15.27,0,15.214,6.7,0,0.041686,0.080514,15.418
2024-06-07 13:00,15.4,6.83,0,0.04125,0.08,15.4,0,15.587,7.71,0,0.041485,0.079326,15.235
2024-06-07 13:30,15.75,6.93,0,0.04125,0.08,15.75,0,15.68,6.87,0,0.041038,0.080476,15.684
2024-06-07 14:00,16.1,7.03,0,0.04125,0.08,16.1,0,16.049,7.35,0,0.041308,0.080263,16.303
2024-06-07 14:30,16.1,6.62,0,0.04125,0.08,16.103,0,16.18,7.32,0,0.041342,0.079307,15.824
2024-06-07 15:00,16.1,6.22,0,0.04125,0.08,16.105,0,16.129,6.08,0,0.041244,0.079403,16.563
2024-06-07 15:30,16.35,6.62,0,0.04125,0.08,16.35,0,16.33,7.04,0,0.041411,0.081679,15.976
2024-06-07 16:00,16.6,7.03,0,0.04125,0.08,16.6,0,16.736,7.79,0,0.041548,0.079503,16.925
2024-06-07 16:30,15.85,6.53,0,0.04125,0.08,16.597,0,15.983,7.09,0,0.040854,0.079913,16.484
2024-06-07 17:00,15.1,6.03,0,0.04125,0.08,16.588,0,15.516,5.92,0,0.04142,0.08043,16.8
2024-06-07 17:30,15.05,5.6,1,1.29125,0.08,16.663,0,15.084,5.71,1,1.29484,0.079235,16.629
2024-06-07 18:00,15.0,5.17,1,0.16625,0.08,16.661,0,15.444,5.13,1,0.167545,0.080737,17.016
2024-06-07 18:30,14.85,4.71,1,0.16625,0.08,16.658,0,14.942,4.97,1,0.166043,0.08089,16.533
2024-06-07 19:00,14.7,4.25,1,1.29125,0.08,16.73,0,15.482,3.13,1,1.300595,0.079263,16.973
2024-06-07 19:30,14.4,4.29,1,0.16625,0.08,16.723,0,14.844,4.44,1,0.165375,0.080048,16.911
2024-06-07 20:00,14.1,4.33,1,0.04125,0.08,16.706,0,13.939,5.01,1,0.041004,0.079254,16.451
2024-06-07 20:30,13.8,4.69,1,0.04125,0.08,16.686,0,14.336,4.39,1,0.04129,0.079134,16.545
2024-06-07 21:00,13.5,5.06,1,1.21625,0.08,16.743,0,13.3,5.33,0,1.22022,0.080788,16.721
2024-06-07 21:30,13.35,5.26,1,1.09125,0.08,16.79,0,13.768,5.44,1,1.091987,0.079554,16.681
2024-06-07 22:00,13.2,5.47,1,0.16625,0.08,16.774,0,13.29,5.48,1,0.165598,0.079077,16.623
2024-06-07 22:30,13.0,5.47,1,1.10375,0.08,16.819,0,13.257,4.99,1,1.103038,0.079438,17.04
2024-06-07 23:00,12.8,5.47,1,0.97875,0.08,16.853,0,12.343,4.56,1,0.988172,0.08024,16.713
2024-06-07 23:30,12.45,5.11,1,0.04125,0.08,16.822,0,12.475,5.39,1,0.041186,0.081476,16.79
2024-06-08 00:00,12.1,4.75,1,0.04125,0.08,16.789,0,12.338,4.62,1,0.04145,0.079049,16.612
2024-06-08 00:30,12.05,4.4,1,0.04125,0.08,16.756,0,11.912,3.82,1,0.041036,0.079057,16.667
2024-06-08 01:00,12.0,4.06,1,1.29125,0.08,16.805,0,11.922,3.25,0,1.305863,0.080018,17.113
2024-06-08 01:30,11.9,3.6,1,0.04125,0.08,16.771,0,11.847,4.53,1,0.040983,0.079705,16.618
2024-06-08 02:00,11.8,3.14,1,0.04125,0.08,16.735,0,11.591,4.05,1,0.041392,0.080675,16.823
2024-06-08 02:30,11.75,3.06,1,0.04125,0.08,16.7,0,11.799,2.95,1,0.040937,0.077892,16.813
2024-06-08 03:00,11.7,2.97,1,0.04125,0.08,16.664,0,11.62,2.69,1,0.041074,0.080212,16.582
2024-06-08 03:30,11.6,3.25,1,0.04125,0.08,16.628,0,11.496,3.39,1,0.040913,0.080909,16.535
2024-06-08 04:00,11.5,3.53,1,0.04125,0.08,16.592,0,11.438,3.48,1,0.041392,0.081096,16.644
2024-06-08 04:30,11.4,3.47,1,0.04125,0.08,16.555,0,11.461,3.3,1,0.041166,0.08043,16.594
2024-06-08 05:00,11.3,3.42,1,0.04125,0.08,16.517,0,11.306,2.75,1,0.041038,0.081269,16.43
2024-06-08 05:30,11.3,3.72,1,1.29125,0.08,16.564,0,11.55,4.01,1,1.290524,0.080255,16.587
2024-06-08 06:00,11.3,4.03,1,0.04125,0.08,16.526,0,11.325,3.5,1,0.04117,0.079543,16.42
2024-06-08 06:30,11.3,4.03,1,0.04125,0.08,16.489,0,10.789,4.16,1,0.041331,0.07909,16.584
2024-06-08 07:00,11.3,4.03,1,0.04125,0.08,16.452,0,11.185,3.87,1,0.041223,0.080461,16.536
2024-06-08 07:30,11.2,4.35,1,0.04125,0.08,16.415,0,11.034,3.66,1,0.041576,0.080494,16.665
2024-06-08 08:00,11.1,4.67,1,0.04125,0.08,16.377,0,10.897,5.04,1,0.041396,0.080888,16.599
2024-06-08 08:30,11.5,5.33,1,0.04125,0.08,16.342,0,12.117,5.02,1,0.041497,0.079932,16.173
2024-06-08 09:00,11.9,6.0,1,0.04125,0.08,16.311,0,11.755,6.8,1,0.041554,0.079337,16.192
2024-06-08 09:30,12.65,6.47,1,0.04125,0.08,16.286,0,12.737,5.86,1,0.041328,0.080328,16.12
2024-06-08 10:00,13.4,6.94,1,0.04125,0.08,16.266,0,13.183,7.15,1,0.040814,0.079527,16.48
2024-06-08 10:30,13.55,7.07,1,0.16625,0.08,16.257,0,13.54,6.14,1,0.165359,0.078719,16.264
2024-06-08 11:00,13.7,7.19,1,0.16625,0.08,16.248,0,13.533,7.77,1,0.166504,0.079905,15.933
2024-06-08 11:30,14.15,7.14,1,0.04125,0.08,16.235,0,14.259,6.15,1,0.041022,0.080708,16.314
2024-06-08 12:00,14.6,7.08,1,0.04125,0.08,16.225,0,14.436,6.74,1,0.041435,0.07999,16.21
2024-06-08 12:30,14.8,7.56,1,0.04125,0.08,16.217,0,14.8,7.93,1,0.041094,0.079147,16.04
2024-06-08 13:00,15.0,8.03,1,0.04125,0.08,16.21,0,15.465,8.26,0,0.041303,0.078795,16.191
2024-06-08 13:30,15.15,8.31,1,0.04125,0.08,16.205,0,15.169,8.78,1,0.041189,0.080302,15.837
2024-06-08 14:00,15.3,8.58,1,2.22875,0.08,16.347,0,15.224,8.58,1,2.212322,0.080672,16.156
2024-06-08 14:30,14.9,8.67,1,0.97875,0.08,16.401,0,15.42,8.47,1,0.976628,0.080395,16.552
2024-06-08 15:00,14.5,8.75,1,0.04125,0.08,16.39,0,14.894,9.29,1,0.041132,0.079814,16.521
2024-06-08 15:30,14.4,8.38,1,0.04125,0.08,16.377,0,13.962,8.29,1,0.04163,0.080311,16.303
2024-06-08 16:00,14.3,8.0,1,0.16625,0.08,16.372,0,14.076,8.02,1,0.167637,0.080918,16.216
2024-06-08 16:30,14.15,7.99,1,0.04125,0.08,16.358,0,14.133,8.42,1,0.041018,0.080978,16.53
2024-06-08 17:00,14.0,7.97,1,0.04125,0.08,16.343,0,14.228,7.84,1,0.041108,0.079781,16.516
2024-06-08 17:30,13.55,8.03,1,0.04125,0.08,16.324,0,13.525,9.24,1,0.040875,0.078824,16.324
2024-06-08 18:00,13.1,8.08,1,0.16625,0.08,16.311,0,12.719,7.78,1,0.165203,0.079122,16.142
2024-06-08 18:30,12.7,7.78,1,0.04125,0.08,16.286,0,12.813,8.84,1,0.041089,0.07941,16.179
2024-06-08 19:00,12.3,7.47,1,1.09125,0.08,16.328,0,12.618,8.06,1,1.089998,0.08038,16.635
2024-06-08 19:30,11.75,6.96,1,0.97875,0.08,16.359,0,11.77,7.16,1,0.979602,0.080023,16.138
2024-06-08 20:00,11.2,6.44,1,0.97875,0.08,16.385,0,11.216,6.19,1,0.975925,0.079631,16.345
2024-06-08 20:30,10.8,6.12,1,0.04125,0.08,16.345,0,10.831,5.35,1,0.041163,0.081123,16.444
2024-06-08 21:00,10.4,5.81,1,0.29125,0.08,16.319,0,10.205,7.41,1,0.291275,0.078864,16.553
2024-06-08 21:30,10.15,5.61,1,0.04125,0.08,16.274,0,10.411,6.64,1,0.040939,0.080434,16.118
2024-06-08 22:00,9.9,5.42,1,0.04125,0.08,16.228,0,9.382,5.47,1,0.041794,0.078681,16.024
2024-06-08 22:30,9.7,5.15,1,1.09125,0.08,16.251,0,10.082,5.19,1,1.092116,0.080949,16.276
2024-06-08 23:00,9.5,4.89,1,0.04125,0.08,16.202,0,9.464,5.1,1,0.040798,0.079487,16.069
2024-06-08 23:30,9.3,4.9,1,0.04125,0.08,16.152,0,9.432,5.45,1,0.041302,0.079904,16.2
2024-06-09 00:00,9.1,4.92,1,0.04125,0.08,16.101,0,8.994,5.1,1,0.041297,0.080173,16.155
2024-06-09 00:30,9.3,5.35,1,0.04125,0.08,16.052,0,9.577,4.82,0,0.041324,0.080445,15.867
2024-06-09 01:00,9.5,5.78,1,1.29125,0.08,16.088,0,9.708,4.18,1,1.303777,0.080292,15.731
2024-06-09 01:30,9.6,5.75,1,0.04125,0.08,16.041,0,9.979,5.39,1,0.041326,0.079756,16.11
2024-06-09 02:00,9.7,5.72,1,0.04125,0.08,15.995,0,9.796,5.36,1,0.041362,0.081491,15.861
2024-06-09 02:30,9.65,6.17,1,0.04125,0.08,15.949,0,10.129,5.57,1,0.041549,0.080477,16.137
2024-06-09 03:00,9.6,6.61,1,0.04125,0.08,15.903,0,9.885,6.8,1,0.041326,0.080319,15.666
2024-06-09 03:30,9.55,6.86,1,0.04125,0.08,15.858,0,9.294,7.07,1,0.041065,0.080837,15.687
2024-06-09 04:00,9.5,7.11,1,0.04125,0.08,15.812,0,9.443,7.15,1,0.041345,0.080757,15.933
2024-06-09 04:30,9.7,7.07,1,0.04125,0.08,15.768,0,9.722,7.21,1,0.041624,0.081103,15.815
2024-06-09 05:00,9.9,7.03,1,0.04125,0.08,15.725,0,10.093,6.68,1,0.041297,0.078957,15.549
2024-06-09 05:30,10.4,6.69,1,0.04125,0.08,15.687,0,10.851,6.8,1,0.041404,0.080251,15.86
2024-06-09 06:00,10.9,6.36,1,0.04125,0.08,15.654,0,10.692,5.97,1,0.040989,0.081247,15.6
2024-06-09 06:30,11.15,6.68,1,0.04125,0.08,15.622,0,10.927,6.55,1,0.041106,0.078764,15.674
2024-06-09 07:00,11.4,7.0,1,0.04125,0.08,15.592,0,11.378,7.0,1,0.041556,0.080739,15.474
2024-06-09 07:30,11.5,6.89,1,1.29125,0.08,15.647,0,11.066,7.57,1,1.296634,0.0793,15.677
2024-06-09 08:00,11.6,6.78,1,1.10375,0.08,15.69,0,11.513,6.52,1,1.103417,0.08048,16.068
2024-06-09 08:30,11.75,6.75,1,0.97875,0.08,15.725,0,12.069,7.31,1,0.979178,0.080757,15.859
2024-06-09 09:00,11.9,6.72,1,1.29125,0.08,15.782,0,11.495,6.78,1,1.291048,0.079078,15.893
2024-06-09 09:30,12.1,6.94,1,1.21625,0.08,15.835,0,11.701,7.38,1,1.208059,0.080466,15.795
2024-06-09 10:00,12.3,7.17,1,1.09125,0.08,15.881,0,12.639,7.36,1,1.094628,0.07953,15.59
2024-06-09 10:30,12.75,7.17,1,0.04125,0.08,15.86,0,12.697,6.96,1,0.040849,0.078618,15.88
2024-06-09 11:00,13.2,7.17,1,0.04125,0.08,15.843,0,13.224,6.95,1,0.041049,0.079532,15.86
2024-06-09 11:30,13.1,7.44,1,0.04125,0.08,15.824,0,13.025,7.37,1,0.04136,0.081069,15.81
2024-06-09 12:00,13.0,7.72,1,0.16625,0.08,15.814,0,13.521,7.8,1,0.165754,0.079966,15.8
2024-06-09 12:30,13.5,7.6,1,0.97875,0.08,15.862,0,13.634,7.85,1,0.979434,0.078897,15.465
2024-06-09 13:00,14.0,7.47,1,1.10375,0.08,15.921,0,14.071,8.16,1,1.09547,0.080042,15.934
2024-06-09 13:30,13.65,7.62,1,0.04125,0.08,15.906,0,13.727,8.71,1,0.041213,0.079937,15.68
2024-06-09 14:00,13.3,7.78,1,0.04125,0.08,15.889,0,13.525,8.47,1,0.041104,0.080007,16.103
2024-06-09 14:30,13.55,7.71,1,0.16625,0.08,15.882,0,13.378,7.77,1,0.167224,0.081077,15.964
2024-06-09 15:00,13.8,7.64,1,0.04125,0.08,15.869,0,13.711,7.89,1,0.041143,0.078973,15.149
2024-06-09 15:30,14.05,7.62,1,0.04125,0.08,15.858,0,13.676,7.45,1,0.041298,0.078918,15.943
2024-06-09 16:00,14.3,7.61,1,0.04125,0.08,15.849,0,14.222,7.68,1,0.041337,0.080263,16.231
2024-06-09 16:30,14.0,7.19,1,0.04125,0.08,15.838,0,14.036,6.89,1,0.041067,0.079221,15.614
2024-06-09 17:00,13.7,6.78,1,0.16625,0.08,15.832,0,13.74,7.06,1,0.167206,0.080824,15.97
2024-06-09 17:30,13.25,6.29,1,0.04125,0.08,15.815,0,13.076,6.14,1,0.04118,0.079957,16.088
2024-06-09 18:00,12.8,5.81,1,0.04125,0.08,15.795,0,12.357,5.61,1,0.041329,0.079358,15.482
2024-06-09 18:30,12.55,5.0,1,0.04125,0.08,15.773,0,12.253,5.81,1,0.041441,0.081719,15.604
2024-06-09 19:00,12.3,4.19,1,0.04125,0.08,15.749,0,12.29,4.59,1,0.040959,0.079343,15.576
2024-06-09 19:30,11.95,3.15,1,0.04125,0.08,15.723,0,12.054,2.87,1,0.041274,0.080873,15.802
2024-06-09 20:00,11.6,2.11,1,0.04125,0.08,15.694,0,11.659,1.69,1,0.041556,0.080954,15.473
2024-06-09 20:30,11.5,1.39,1,0.04125,0.08,15.665,0,11.705,0.37,1,0.040995,0.079257,16.026
2024-06-09 21:00,11.4,0.67,1,1.34125,0.08,15.722,0,11.319,1.07,1,1.337485,0.080522,15.873
2024-06-09 21:30,11.15,1.04,1,1.34125,0.08,15.776,0,11.254,0.86,1,1.346577,0.079046,15.759
2024-06-09 22:00,10.9,1.42,1,0.04125,0.08,15.742,0,10.749,0.99,1,0.041533,0.07875,15.415
2024-06-09 22:30,10.75,1.81,1,0.04125,0.08,15.706,0,10.343,1.81,1,0.041831,0.079566,15.665
2024-06-09 23:00,10.6,2.19,1,0.04125,0.08,15.67,0,10.631,2.86,1,0.040989,0.080424,15.843
2024-06-09 23:30,10.1,4.08,1,0.04125,0.08,15.63,0,10.013,3.4,1,0.041202,0.076932,15.709
2024-06-10 00:00,9.6,5.97,1,0.04125,0.08,15.587,0,9.59,4.29,1,0.041407,0.079995,15.676
2024-06-10 00:30,9.05,5.29,1,0.04125,0.08,15.539,0,9.239,5.51,1,0.041405,0.08036,15.234
2024-06-10 01:00,8.5,4.61,1,0.04125,0.08,15.488,0,8.769,4.01,1,0.041389,0.080381,15.582
2024-06-10 01:30,8.4,4.15,1,0.04125,0.08,15.437,0,8.565,4.51,1,0.041079,0.078334,15.588
2024-06-10 02:00,8.3,3.69,1,0.04125,0.08,15.385,0,8.076,3.42,1,0.041544,0.080365,15.476
2024-06-10 02:30,8.3,4.11,1,0.04125,0.08,15.333,0,8.127,4.22,1,0.041708,0.079476,15.115
2024-06-10 03:00,8.3,4.53,1,0.04125,0.08,15.282,0,7.97,4.57,1,0.041185,0.080259,15.465
2024-06-10 03:30,8.3,4.46,1,0.04125,0.08,15.232,0,8.301,3.17,1,0.041151,0.07886,15.593
2024-06-10 04:00,8.3,4.39,1,0.04125,0.08,15.181,0,8.711,3.84,1,0.041364,0.079838,15.413
2024-06-10 04:30,8.5,4.61,1,0.04125,0.08,15.133,0,8.713,4.88,1,0.040913,0.080229,15.175
2024-06-10 05:00,8.7,4.83,1,0.04125,0.08,15.086,0,8.195,4.71,1,0.041157,0.079106,15.064
2024-06-10 05:30,8.7,5.87,1,0.04125,0.08,15.04,0,8.571,6.03,1,0.041316,0.079632,14.953
2024-06-10 06:00,8.7,6.92,1,0.04125,0.08,14.995,0,9.103,7.55,1,0.04126,0.080429,14.866
2024-06-10 06:30,9.15,6.62,1,0.04125,0.08,14.953,0,8.909,6.89,1,0.041531,0.078736,14.482
2024-06-10 07:00,9.6,6.33,1,0.04125,0.08,14.914,0,9.308,7.1,1,0.041185,0.081176,14.834
2024-06-10 07:30,10.1,6.75,1,1.29125,0.08,14.964,0,9.601,6.09,1,1.294325,0.080769,14.607
2024-06-10 08:00,10.6,7.17,1,0.97875,0.08,14.996,0,10.505,6.86,1,0.978204,0.080521,14.755
2024-06-10 08:30,11.1,6.93,0,0.97875,0.08,15.031,0,10.731,7.51,0,0.970782,0.081147,15.191
2024-06-10 09:00,11.6,6.69,0,0.04125,0.08,15.008,0,11.617,6.33,0,0.041281,0.080656,15.049
2024-06-10 09:30,12.05,6.74,0,0.04125,0.08,14.988,0,12.485,6.33,0,0.040997,0.080293,15.123
2024-06-10 10:00,12.5,6.78,0,0.04125,0.08,14.972,0,11.927,6.76,0,0.041342,0.079812,15.262
2024-06-10 10:30,12.95,6.62,0,0.04125,0.08,14.959,0,13.446,6.91,0,0.041459,0.080795,14.884
2024-06-10 11:00,13.4,6.47,0,0.04125,0.08,14.95,0,13.302,6.35,0,0.041409,0.079166,14.582
2024-06-10 11:30,13.6,6.14,0,0.04125,0.08,14.942,0,13.589,6.51,0,0.041567,0.079716,15.212
2024-06-10 12:00,13.8,5.81,0,0.04125,0.08,14.936,0,13.837,5.93,0,0.040922,0.079269,14.709
2024-06-10 12:30,13.6,5.71,0,0.04125,0.08,14.929,0,14.035,5.51,0,0.041228,0.079145,14.836
2024-06-10 13:00,13.4,5.61,0,0.04125,0.08,14.92,0,13.274,5.5,0,0.041293,0.079784,15.114
2024-06-10 13:30,13.45,5.61,0,0.04125,0.08,14.911,0,13.68,5.99,0,0.041304,0.080008,14.687
2024-06-10 14:00,13.5,5.61,0,0.04125,0.08,14.903,0,13.385,5.77,0,0.041285,0.080782,14.783
2024-06-10 14:30,13.5,5.28,0,0.04125,0.08,14.895,0,13.787,6.47,1,0.041572,0.079379,15.03
2024-06-10 15:00,13.5,4.94,0,0.04125,0.08,14.887,0,13.171,4.81,0,0.04084,0.079052,14.604
2024-06-10 15:30,13.8,4.61,0,0.04125,0.08,14.882,0,13.868,3.67,0,0.041127,0.079086,14.61
2024-06-10 16:00,14.1,4.28,0,0.04125,0.08,14.879,0,14.088,3.65,0,0.041196,0.080235,14.575
2024-06-10 16:30,13.95,4.35,0,0.04125,0.08,14.874,0,14.334,4.56,0,0.041206,0.080416,14.929
2024-06-10 17:00,13.8,4.42,0,0.04125,0.08,14.869,0,13.089,5.2,0,0.041506,0.081115,15.093
2024-06-10 17:30,13.7,4.67,1,0.04125,0.08,14.863,0,13.924,4.55,1,0.041243,0.081226,14.774
2024-06-10 18:00,13.6,4.92,1,2.249583,0.08,15.003,0,13.878,5.08,1,2.252637,0.080034,15.063
2024-06-10 18:30,12.9,5.24,1,2.124583,0.08,15.129,0,12.46,4.15,1,2.115933,0.08142,15.689
2024-06-10 19:00,12.2,5.56,1,0.874583,0.08,15.165,0,11.963,5.36,1,0.875843,0.079313,15.292
2024-06-10 19:30,11.35,4.22,1,0.04125,0.08,15.139,0,10.923,4.13,1,0.041447,0.079679,15.175
2024-06-10 20:00,10.5,2.89,1,0.16625,0.08,15.115,0,10.058,3.67,1,0.167024,0.08026,15.23
2024-06-10 20:30,9.6,2.25,1,0.16625,0.08,15.083,0,10.705,3.19,1,0.165462,0.080784,14.993
2024-06-10 21:00,8.7,1.61,1,1.09125,0.08,15.108,0,8.93,1.58,1,1.0973,0.079018,15.252
2024-06-10 21:30,8.4,2.07,1,1.21625,0.08,15.137,0,8.619,1.91,1,1.210525,0.079342,14.928
2024-06-10 22:00,8.1,2.53,1,0.16625,0.08,15.095,0,8.052,2.99,1,0.167547,0.079503,15.003
2024-06-10 22:30,8.2,2.36,1,0.16625,0.08,15.053,0,8.685,2.19,1,0.165516,0.07984,15.644
2024-06-10 23:00,8.3,2.19,1,0.04125,0.08,15.004,0,8.028,2.7,1,0.041144,0.080407,15.337
2024-06-10 23:30,7.8,2.12,1,0.04125,0.08,14.952,0,8.087,3.23,0,0.041132,0.0796,14.82
2024-06-11 00:00,7.3,2.06,1,0.04125,0.08,14.896,0,7.302,1.46,1,0.041324,0.079898,14.804
2024-06-11 00:30,7.45,2.32,1,0.04125,0.08,14.842,0,7.517,1.99,1,0.041379,0.079296,14.764
2024-06-11 01:00,7.6,2.58,1,0.04125,0.08,14.789,0,7.721,2.48,1,0.041213,0.078798,14.765
2024-06-11 01:30,7.7,2.74,1,0.04125,0.08,14.738,0,7.888,3.2,1,0.041256,0.079893,15.12
2024-06-11 02:00,7.8,2.89,1,0.04125,0.08,14.687,0,7.001,3.18,1,0.040861,0.079764,15.043
2024-06-11 02:30,7.95,2.94,1,0.04125,0.08,14.638,0,8.041,2.97,1,0.041502,0.081824,14.272
2024-06-11 03:00,8.1,3.0,1,1.29125,0.08,14.675,0,7.65,2.03,1,1.287319,0.081024,14.352
2024-06-11 03:30,8.25,3.0,1,0.04125,0.08,14.628,0,8.413,2.39,1,0.041334,0.079575,14.639
2024-06-11 04:00,8.4,3.0,1,0.04125,0.08,14.583,0,8.331,1.88,1,0.041207,0.079779,14.603
2024-06-11 04:30,8.55,3.03,1,0.04125,0.08,14.54,0,8.297,2.8,1,0.041333,0.079494,14.628
2024-06-11 05:00,8.7,3.06,1,0.04125,0.08,14.498,0,9.32,2.93,1,0.041543,0.080465,14.712
2024-06-11 05:30,9.05,3.03,1,0.04125,0.08,14.459,0,8.878,2.69,1,0.04108,0.081215,14.308
